yr	type	reportingCountry	partnerCountry	commodity	TradeValue
2010	Import	Viet Nam	CHN	"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"	410280
2010	Export	Viet Nam	CHN	"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"	2796710
2010	Import	Viet Nam	CHN	"Products of animal origin, not elsewhere specified or included"	18554450
2010	Export	Viet Nam	CHN	"Products of animal origin, not elsewhere specified or included"	5766191
2010	Import	Viet Nam	CHN	"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"	6012380
2010	Export	Viet Nam	CHN	"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"	604756
2010	Import	Viet Nam	CHN	Edible vegetables and certain roots and tubers	70261080
2010	Export	Viet Nam	CHN	Edible vegetables and certain roots and tubers	200285243
2010	Import	Viet Nam	CHN	Edible fruit and nuts; peel of citrus fruit or melons	82569930
2010	Export	Viet Nam	CHN	Edible fruit and nuts; peel of citrus fruit or melons	303134368
2010	Import	Viet Nam	CHN	"Coffee, tea, maté and spices"	3986880
2010	Export	Viet Nam	CHN	"Coffee, tea, maté and spices"	59615575
2010	Import	Viet Nam	CHN	Cereals	42592380
2010	Export	Viet Nam	CHN	Cereals	55568650
2010	Import	Viet Nam	CHN	Products of the milling industry; malt; starches; inulin; wheat gluten	44681360
2010	Export	Viet Nam	CHN	Products of the milling industry; malt; starches; inulin; wheat gluten	318921432
2010	Import	Viet Nam	CHN	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder"	20306320
2010	Export	Viet Nam	CHN	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder"	7646132
2010	Import	Viet Nam	CHN	"Lac; gums, resins and other vegetable saps and extracts"	5891580
2010	Export	Viet Nam	CHN	"Lac; gums, resins and other vegetable saps and extracts"	16180
2010	Import	Viet Nam	CHN	Vegetable plaiting materials; vegetable products not elsewhere specified or included	718720
2010	Export	Viet Nam	CHN	Vegetable plaiting materials; vegetable products not elsewhere specified or included	3731372
2010	Import	Viet Nam	CHN	Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes	8096560
2010	Export	Viet Nam	CHN	Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes	16900079
2010	Import	Viet Nam	CHN	"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"	389130
2010	Export	Viet Nam	CHN	"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"	801668
2010	Import	Viet Nam	CHN	Sugars and sugar confectionery	48817730
2010	Export	Viet Nam	CHN	Sugars and sugar confectionery	37944330
2010	Import	Viet Nam	CHN	Cocoa and cocoa preparations	1513250
2010	Export	Viet Nam	CHN	Cocoa and cocoa preparations	98918
2010	Import	Viet Nam	CHN	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	1388790
2010	Export	Viet Nam	CHN	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	18307562
2010	Import	Viet Nam	CHN	"Preparations of vegetables, fruit, nuts or other parts of plants"	2235990
2010	Export	Viet Nam	CHN	"Preparations of vegetables, fruit, nuts or other parts of plants"	11162171
2010	Import	Viet Nam	CHN	Miscellaneous edible preparations	13028880
2010	Export	Viet Nam	CHN	Miscellaneous edible preparations	21306171
2010	Import	Viet Nam	CHN	"Beverages, spirits and vinegar"	201420
2010	Export	Viet Nam	CHN	"Beverages, spirits and vinegar"	13868242
2010	Import	Viet Nam	CHN	Residues and waste from the food industries; prepared animal fodder	96924230
2010	Export	Viet Nam	CHN	Residues and waste from the food industries; prepared animal fodder	23055721
2010	Import	Viet Nam	CHN	Tobacco and manufactured tobacco substitutes	60234130
2010	Export	Viet Nam	CHN	Tobacco and manufactured tobacco substitutes	34219851
2010	Import	Viet Nam	CHN	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	57442500
2010	Export	Viet Nam	CHN	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	45176178
2010	Import	Viet Nam	CHN	"Ores, slag and ash"	53848770
2010	Export	Viet Nam	CHN	"Ores, slag and ash"	108764958
2010	Import	Viet Nam	CHN	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	1740815320
2010	Export	Viet Nam	CHN	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	1728920858
2010	Import	Viet Nam	CHN	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	293741210
2010	Export	Viet Nam	CHN	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	4077583
2010	Import	Viet Nam	CHN	Organic chemicals	345283220
2010	Export	Viet Nam	CHN	Organic chemicals	34765723
2010	Import	Viet Nam	CHN	Pharmaceutical products	40858500
2010	Export	Viet Nam	CHN	Pharmaceutical products	1099185
2010	Import	Viet Nam	CHN	Fertilisers	603941530
2010	Export	Viet Nam	CHN	Fertilisers	1380620
2010	Import	Viet Nam	CHN	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	184424270
2010	Export	Viet Nam	CHN	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	1374096
2010	Import	Viet Nam	CHN	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	33589030
2010	Export	Viet Nam	CHN	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	7041918
2010	Import	Viet Nam	CHN	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificialwaxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, \dental waxes\"" and dental preparations with a basis o"""	38186500
2010	Export	Viet Nam	CHN	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificialwaxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, \dental waxes\"" and dental preparations with a basis o"""	4159264
2010	Import	Viet Nam	CHN	Albuminoidal substances; modified starches; glues; enzymes	33579030
2010	Export	Viet Nam	CHN	Albuminoidal substances; modified starches; glues; enzymes	8547436
2010	Import	Viet Nam	CHN	Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations	1078460
2010	Export	Viet Nam	CHN	Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations	1350
2010	Import	Viet Nam	CHN	Photographic or cinematographic goods	14666730
2010	Import	Viet Nam	CHN	Miscellaneous chemical products	382271750
2010	Export	Viet Nam	CHN	Miscellaneous chemical products	31771483
2010	Import	Viet Nam	CHN	Plastics and articles thereof	608755180
2010	Export	Viet Nam	CHN	Plastics and articles thereof	89929577
2010	Import	Viet Nam	CHN	Rubber and articles thereof	146108840
2010	Export	Viet Nam	CHN	Rubber and articles thereof	1472360816
2010	Import	Viet Nam	CHN	Raw hides and skins(other than furskins) and leather	83510850
2010	Export	Viet Nam	CHN	Raw hides and skins(other than furskins) and leather	79935290
2010	Import	Viet Nam	CHN	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	20256370
2010	Export	Viet Nam	CHN	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	12573871
2010	Import	Viet Nam	CHN	Furskins and artificial fur; manufactures thereof	11044470
2010	Export	Viet Nam	CHN	Furskins and artificial fur; manufactures thereof	482912
2010	Import	Viet Nam	CHN	Wood and articles of wood; wood charcoal	145465200
2010	Export	Viet Nam	CHN	Wood and articles of wood; wood charcoal	378837777
2010	Import	Viet Nam	CHN	Cork and articles of cork	119490
2010	Import	Viet Nam	CHN	"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"	891350
2010	Export	Viet Nam	CHN	"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"	2723335
2010	Import	Viet Nam	CHN	Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) of paper or paperboard	1204930
2010	Export	Viet Nam	CHN	Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) of paper or paperboard	7001109
2010	Import	Viet Nam	CHN	"Paper and paperboard; articles of paper pulp, of paper or of paperboard"	175248240
2010	Export	Viet Nam	CHN	"Paper and paperboard; articles of paper pulp, of paper or of paperboard"	3902238
2010	Import	Viet Nam	CHN	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	11252390
2010	Export	Viet Nam	CHN	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	32346
2010	Import	Viet Nam	CHN	Silk	32969410
2010	Export	Viet Nam	CHN	Silk	355627
2010	Import	Viet Nam	CHN	"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"	37134750
2010	Export	Viet Nam	CHN	"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"	148508
2010	Import	Viet Nam	CHN	Cotton	636236190
2010	Export	Viet Nam	CHN	Cotton	330734889
2010	Import	Viet Nam	CHN	Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn	11282350
2010	Export	Viet Nam	CHN	Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn	25945219
2010	Import	Viet Nam	CHN	Man-made filaments; strip and the like of man-made textile materials	296167450
2010	Export	Viet Nam	CHN	Man-made filaments; strip and the like of man-made textile materials	32384732
2010	Import	Viet Nam	CHN	Man-made staple fibres	645681630
2010	Export	Viet Nam	CHN	Man-made staple fibres	17374535
2010	Import	Viet Nam	CHN	"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"	72060480
2010	Export	Viet Nam	CHN	"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"	7427568
2010	Import	Viet Nam	CHN	Carpets and other textile floor coverings	7779450
2010	Export	Viet Nam	CHN	Carpets and other textile floor coverings	37104
2010	Import	Viet Nam	CHN	Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery	183530800
2010	Export	Viet Nam	CHN	Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery	863375
2010	Import	Viet Nam	CHN	"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"	204262150
2010	Export	Viet Nam	CHN	"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"	3244875
2010	Import	Viet Nam	CHN	Knitted or crocheted fabrics	573443990
2010	Export	Viet Nam	CHN	Knitted or crocheted fabrics	13722860
2010	Import	Viet Nam	CHN	"Articles of apparel and clothing accessories, knitted or crocheted"	88385500
2010	Export	Viet Nam	CHN	"Articles of apparel and clothing accessories, knitted or crocheted"	26327848
2010	Import	Viet Nam	CHN	"Articles of apparel and clothing accessories, not knitted or crocheted"	43087520
2010	Export	Viet Nam	CHN	"Articles of apparel and clothing accessories, not knitted or crocheted"	29339523
2010	Import	Viet Nam	CHN	Other made up textile articles; sets; worn clothing and worn textile articles; rags	15168860
2010	Export	Viet Nam	CHN	Other made up textile articles; sets; worn clothing and worn textile articles; rags	4175200
2010	Import	Viet Nam	CHN	"Footwear, gaiters and the like; parts of such articles"	172001330
2010	Export	Viet Nam	CHN	"Footwear, gaiters and the like; parts of such articles"	159103179
2010	Import	Viet Nam	CHN	Headgear and parts thereof	1140150
2010	Export	Viet Nam	CHN	Headgear and parts thereof	855586
2010	Import	Viet Nam	CHN	"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"	549960
2010	Export	Viet Nam	CHN	"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"	5517
2010	Import	Viet Nam	CHN	Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair	3201300
2010	Export	Viet Nam	CHN	Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair	4323266
2010	Import	Viet Nam	CHN	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	79424470
2010	Export	Viet Nam	CHN	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	924725
2010	Import	Viet Nam	CHN	Ceramic products	97807760
2010	Export	Viet Nam	CHN	Ceramic products	1790837
2010	Import	Viet Nam	CHN	Glass and glassware	119320510
2010	Export	Viet Nam	CHN	Glass and glassware	62772194
2010	Import	Viet Nam	CHN	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin"	6514490
2010	Export	Viet Nam	CHN	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin"	1241501
2010	Import	Viet Nam	CHN	Iron and steel	1561682650
2010	Export	Viet Nam	CHN	Iron and steel	89613002
2010	Import	Viet Nam	CHN	Articles of iron or steel	555000050
2010	Export	Viet Nam	CHN	Articles of iron or steel	13610265
2010	Import	Viet Nam	CHN	Copper and articles thereof	81647560
2010	Export	Viet Nam	CHN	Copper and articles thereof	88753727
2010	Import	Viet Nam	CHN	Nickel and articles thereof	845020
2010	Import	Viet Nam	CHN	Aluminum and articles thereof	190234910
2010	Export	Viet Nam	CHN	Aluminum and articles thereof	4686486
2010	Import	Viet Nam	CHN	Lead and articles thereof	30388460
2010	Export	Viet Nam	CHN	Lead and articles thereof	2099645
2010	Import	Viet Nam	CHN	Zinc and articles thereof	8827200
2010	Export	Viet Nam	CHN	Zinc and articles thereof	1556240
2010	Import	Viet Nam	CHN	Tin and articles thereof	3296400
2010	Export	Viet Nam	CHN	Tin and articles thereof	1785
2010	Import	Viet Nam	CHN	Other base metals; cermets; articles thereof	8107860
